ID,PRICE,LIVING_AREA,LOCATION
146272105,515.000 €,"125,49 m²","Ingelheim am Rhein, Mainz-Bingen (Kreis)"
142380244,395.000 €,266 m²,"Runkel, Limburg-Weilburg (Kreis)"
139625736,1.450.000 €,370 m²,"Oestrich-Winkel, Rheingau-Taunus-Kreis"
146456904,455.000 €,180 m²,"Oestrich-Winkel, Rheingau-Taunus-Kreis"
146930900,568.000 €,235 m²,"Wetzlar, Lahn-Dill-Kreis"
147033387,265.000 €,171 m²,"Biblis, Bergstraße (Kreis)"
146796687,435.000 €,"296,88 m²","Brachttal, Main-Kinzig-Kreis"
145752552,412.000 €,322 m²,"Wetzlar, Lahn-Dill-Kreis"
147018927,269.000 €,160 m²,"Zum Dornbachtal 4, Heidenrod, Rheingau-Taunus-Kreis"
145527900,398.000 €,266 m²,"Heigenbrücken, Aschaffenburg (Kreis)"
146461544,689.000 €,"162,6 m²","Gau-Odernheim, Alzey-Worms (Kreis)"
144603401,3.990.000 €,820 m²,"Sachsenhausen-Nord, Frankfurt am Main"
143750093,3.300.000 €,373 m²,"Westend-Süd, Frankfurt am Main"
143714831,2.250.000 €,640 m²,"Gutleutviertel, Frankfurt am Main"
146970114,3.190.000 €,749 m²,"Gutleutviertel, Frankfurt am Main"
143574816,3.490.000 €,685 m²,"Nordend-Ost, Frankfurt am Main"
145846818,1.700.000 €,548 m²,"Windeckstraße 21, Ostend, Frankfurt am Main"
146042857,3.200.000 €,"708,09 m²","Ostend, Frankfurt am Main"
147092207,3.000.000 €,300 m²,"Bockenheim, Frankfurt am Main"
147228380,3.580.000 €,270 m²,"Nordend-West, Frankfurt am Main"
145753396,1.700.000 €,204 m²,"Bockenheim, Frankfurt am Main"
143528296,1.380.000 €,291 m²,"Bornheim, Frankfurt am Main"
147050794,3.650.000 €,365 m²,"Sachsenhausen-Süd, Frankfurt am Main"
137122640,4.250.000 €,370 m²,"Sachsenhausen-Süd, Frankfurt am Main"
146575071,1.495.000 €,260 m²,"Oberrad, Frankfurt am Main"
139919381,1.350.000 €,175 m²,"Sachsenhausen-Süd, Frankfurt am Main"
147033215,1.690.000 €,214 m²,"Dornbusch, Frankfurt am Main"
147147571,1.880.000 €,335 m²,"Bornheim, Frankfurt am Main"
146561211,799.000 €,117 m²,"Westend-Nord, Frankfurt am Main"
139705987,749.000 €,0 m²,"Gallus, Frankfurt am Main"
145062970,2.000.000 €,560 m²,"Bornheim, Frankfurt am Main"
146538400,890.000 €,216 m²,"Oberrad, Frankfurt am Main"
144425629,728.000 €,158 m²,"Ginnheim, Frankfurt am Main"
146942929,449.000 €,91 m²,"Ginnheim, Frankfurt am Main"
143332370,749.500 €,"127,22 m²","Dornbusch, Frankfurt am Main"
147229371,793.000 €,150 m²,"Bornheim, Frankfurt am Main"
144545027,499.000 €,110 m²,"Preungesheim, Frankfurt am Main"
144710905,749.000 €,170 m²,"Riederwald, Frankfurt am Main"
146895993,1.299.000 €,315 m²,"Ginnheim, Frankfurt am Main"
146915970,998.000 €,195 m²,"Hausen, Frankfurt am Main"
143599402,3.950.000 €,400 m²,"Lerchersbergring 86a, Sachsenhausen-Süd, Frankfurt am Main"
147143775,793.000 €,150 m²,"Kohlbrandstraße xxxx, Bornheim, Frankfurt am Main"
147002705,793.000 €,150 m²,"Kohlbrandstraße XXXX, Bornheim, Frankfurt am Main"
147089223,2.490.000 €,593 m²,"Mainzer Landstraße 00, Gallus, Frankfurt am Main"
146553415,1.580.000 €,309 m²,"Preungesheim, Frankfurt am Main"
144217024,1.498.000 €,275 m²,"Eschersheim, Frankfurt am Main"
147037678,1.320.000 €,178 m²,"Dornbusch, Frankfurt am Main"
147188858,1.420.000 €,183 m²,"Hausen, Frankfurt am Main"
143626995,798.000 €,"141,44 m²","Preungesheim, Frankfurt am Main"
147185443,348.000 €,103 m²,"Fontanestraße 30, Dornbusch, Frankfurt am Main"
146502376,798.000 €,217 m²,"Lauterborn, Offenbach am Main"
147144733,1.200.000 €,285 m²,"Theodor-Storm-Straße xxxx, Ginnheim, Frankfurt am Main"
147004165,1.200.000 €,285 m²,"Theodor-Storm-Straße XXXX, Ginnheim, Frankfurt am Main"
146942379,995.000 €,225 m²,"Preungesheim, Frankfurt am Main"
145961383,599.000 €,120 m²,"Lauterborn, Offenbach am Main"
145724135,669.000 €,"115,46 m²","Hausen, Frankfurt am Main"
144534331,798.000 €,140 m²,"Griesheim, Frankfurt am Main"
146655675,399.000 €,90 m²,"Schwanheim, Frankfurt am Main"
144589739,1.050.000 €,150 m²,"Eschersheim, Frankfurt am Main"
134659190,595.000 €,84 m²,"Praunheim, Frankfurt am Main"
145793926,1.250.000 €,"331,4 m²","August-Bebel-Ring 7, Ledermuseum, Offenbach am Main"
146931904,2.495.000 €,897 m²,"Messehalle, Offenbach am Main"
146775200,660.000 €,"117,27 m²","Griesheim, Frankfurt am Main"
147197341,850.000 €,289 m²,"Rödelheim, Frankfurt am Main"
141978393,569.000 €,139 m²,"Wilhelmshöher Str. 123, Seckbach, Frankfurt am Main"
144845615,395.000 €,"109,81 m²","Eschersheim, Frankfurt am Main"
146520280,1.230.000 €,430 m²,"Klinikum Offenbach, Offenbach am Main"
145723157,1.650.000 €,439 m²,"Eschersheim, Frankfurt am Main"
146522728,1.875.000 €,865 m²,"Wilhelmschule, Offenbach am Main"
145847955,1.080.000 €,"175,7 m²","Neu-Isenburg, Offenbach (Kreis)"
147126146,630.000 €,"151,45 m²","Fechenheim, Frankfurt am Main"
144596685,699.000 €,"264,83 m²","Wilhelmschule, Offenbach am Main"
144626774,1.148.900 €,580 m²,"Frankfurter Berg, Frankfurt am Main"
142968658,1.649.000 €,200 m²,"Griesheim, Frankfurt am Main"
146551873,1.100.000 €,"171,6 m²","Berkersheim, Frankfurt am Main"
146868757,2.390.000 €,687 m²,"Klinikum Offenbach, Offenbach am Main"
144998636,469.998 €,"121,72 m²","Praunheim, Frankfurt am Main"
142662456,899.000 €,250 m²,"Neu-Isenburg, Offenbach (Kreis)"
146552417,1.050.000 €,155 m²,"Berkersheim, Frankfurt am Main"
146804684,1.649.000 €,725 m²,"Mathildenschule, Offenbach am Main"
146390401,455.000 €,80 m²,"Praunheim, Frankfurt am Main"
146437038,749.000 €,158 m²,"Rödelheim, Frankfurt am Main"
147112832,658.000 €,166 m²,"Heddernheim, Frankfurt am Main"
147145096,1.400.000 €,537 m²,"Waldschulstraße xxxx, Griesheim, Frankfurt am Main"
147042223,2.349.000 €,916 m²,"Wilhelmschule, Offenbach am Main"
143727427,2.299.000 €,922 m²,"Wilhelmschule, Offenbach am Main"
146193301,790.000 €,202 m²,"Praunheim, Frankfurt am Main"
146687585,2.750.000 €,360 m²,"Hochschule für Gestaltung, Offenbach am Main"
146873844,1.150.000 €,250 m²,"Bachschule, Offenbach am Main"
145814366,1.050.000 €,"171,6 m²","Berkersheim, Frankfurt am Main"
146138591,460.000 €,172 m²,"Bergen-Enkheim, Frankfurt am Main"
147175444,780.000 €,"206,22 m²","Schwanheim, Frankfurt am Main"
146436319,649.000 €,129 m²,"Frankfurter Berg, Frankfurt am Main"
141687968,498.000 €,"186,47 m²","Fechenheim, Frankfurt am Main"
146950697,649.900 €,"138,8 m²","Neu-Isenburg, Offenbach (Kreis)"
145046744,650.000 €,100 m²,"Frankfurter Berg, Frankfurt am Main"
146655685,790.000 €,"286,31 m²","Schwanheim, Frankfurt am Main"
147148773,495.000 €,111 m²,"Praunheim, Frankfurt am Main"
145786772,949.000 €,"299,59 m²","Mark-Aurel-Straße 18, Heddernheim, Frankfurt am Main"
146172916,579.500 €,"200,33 m²","Bachschule, Offenbach am Main"
145672854,750.001 €,137 m²,"Heddernheim, Frankfurt am Main"
146931012,1.498.000 €,"232,84 m²","Fechenheim, Frankfurt am Main"
146259611,694.900 €,208 m²,"Neu-Isenburg, Offenbach (Kreis)"
142063061,399.000 €,102 m²,"Neu-Isenburg, Offenbach (Kreis)"
146803985,920.000 €,168 m²,"Niederursel, Frankfurt am Main"
145846356,690.000 €,"170,23 m²","Bachschule, Offenbach am Main"
146550540,1.100.000 €,"171,6 m²","Berkersheim, Frankfurt am Main"
141056792,1.365.000 €,460 m²,"Fechenheim, Frankfurt am Main"
147144698,962.000 €,291 m²,"Birsteiner Straße xxxx, Fechenheim, Frankfurt am Main"
147004114,962.000 €,291 m²,"Birsteiner Straße XXXX, Fechenheim, Frankfurt am Main"
146398665,650.000 €,"190,95 m²","Neu-Isenburg, Offenbach (Kreis)"
146420643,790.000 €,"134,28 m²","Heddernheim, Frankfurt am Main"
145823432,399.000 €,64 m²,"Griesheim, Frankfurt am Main"
139388335,2.200.000 €,825 m²,"Bergen-Enkheim, Frankfurt am Main"
141755140,596.000 €,160 m²,"Bergen-Enkheim, Frankfurt am Main"
147014925,895.000 €,160 m²,"Vorderwald-Rosenhöhe, Offenbach am Main"
145945025,549.000 €,120 m²,"Vorderwald-Rosenhöhe, Offenbach am Main"
145816140,549.000 €,120 m²,"Vorderwald-Rosenhöhe, Offenbach am Main"
137920254,995.000 €,"299,5 m²","Bergen-Enkheim, Frankfurt am Main"
